episode,steps,episode_reward,avg_pos_error,actor_loss,critic_loss,alpha
1.0,126.0,-805.4676216885214,2.0213418657122744,0.0,0.0,0.09999999403953552
2.0,167.0,-1729.6464946447597,2.321406972165147,2.202339812328941,175.6726626345986,0.09962043911218643
3.0,110.0,-834.7764159685308,2.0268859000537884,3.36183730814908,171.33116562302047,0.09852917492389679
4.0,200.0,-768.6225298444123,1.360417029671371,4.715228716135025,113.96973376274109,0.09658696502447128
5.0,200.0,-1760.3044414921317,2.170211410978809,5.736500468254089,71.82389980316162,0.09467674046754837
6.0,200.0,-2995.610248398981,2.4435885266587136,7.358790068626404,63.57678448677063,0.09280715137720108
7.0,200.0,-751.9970691088441,1.2060293347015978,9.03728230714798,74.29401202201844,0.09097478538751602
8.0,200.0,-852.5214015902097,1.4814035194180906,10.047661693096162,53.87445109844208,0.08918103575706482
9.0,200.0,-2366.8646600409706,2.6376011660974474,11.365942296981812,45.37829361438751,0.08744104951620102
10.0,134.0,-1135.9498432853775,2.2400268443526508,12.56219545841217,44.29080675601959,0.08631483465433121
11.0,114.0,-1083.577173615236,2.0980440384234513,13.478916902542114,41.34849501609802,0.0853644385933876
12.0,200.0,-2126.687638932347,2.4588566488213837,15.25917432308197,35.70374154567718,0.0837329626083374
13.0,200.0,-799.4160216612152,1.3448556905426086,16.951740016937254,30.89542664051056,0.08214882016181946
14.0,200.0,-806.8522807012782,1.315526718068868,17.939492807388305,24.230395321846007,0.0805974006652832
15.0,112.0,-382.7425490016583,2.1324081086287543,18.209394998550415,22.98970216989517,0.07975134253501892
16.0,200.0,-905.363281275949,1.9030900004133582,19.08558886528015,21.730755574703217,0.07827286422252655
17.0,155.0,-837.7445007829277,2.1355974982823094,20.1273108959198,21.225324909687043,0.07722242176532745
18.0,94.0,-738.6175135102268,1.9868728497878034,20.809252080917357,20.77883603811264,0.07662518322467804
19.0,156.0,-1086.6905950918274,2.0964114031312655,21.990278463363648,19.745407514572143,0.07567799836397171
20.0,117.0,-737.1222897794822,2.0856726075976324,22.78848916053772,19.8765274143219,0.07497784495353699
21.0,200.0,-1529.4250931298488,2.1807932526897638,24.447346754074097,19.81692894935608,0.07376769185066223
22.0,200.0,-790.3958450561382,1.3027570544555784,25.345706300735472,17.746382024288177,0.07259738445281982
23.0,200.0,-919.6820950762177,1.6963005385361611,26.054590644836427,21.94497150540352,0.07143037021160126
24.0,171.0,-896.4809782462529,2.192110343356971,26.976080198287963,20.891176181435586,0.0704972967505455
25.0,200.0,-806.5040518466799,1.270594147951342,28.1777915763855,22.77637535274029,0.06945603340864182
26.0,200.0,-873.7022476321208,1.679416254190728,29.407348155975342,24.339199176430704,0.06849417090415955
27.0,200.0,-808.6617125913698,1.259947639135644,30.050040884017946,24.516522145271303,0.06751522421836853
28.0,200.0,-804.8535980266636,1.3712416181527078,30.65511173248291,23.739764449596404,0.06650957465171814
29.0,200.0,-954.6189119012043,1.6262324963789434,31.346682138442993,22.757607436776162,0.06546861678361893
30.0,179.0,-1121.8222690831815,2.1031012581453226,32.255506439208986,30.345953691005707,0.06454445421695709
31.0,158.0,-818.560244313263,2.0396497243414102,33.02073098182678,27.371484861969947,0.0637584924697876
32.0,159.0,-1181.3155926334025,2.242936849242674,34.418716487884524,31.152152493596077,0.06297597289085388
33.0,200.0,-773.8883033003858,1.2510313896648586,35.69805437088013,32.77635136604309,0.06202864274382591
34.0,157.0,-867.7519744076058,2.075011449587193,35.982689743041995,33.02326362490654,0.06129791960120201
35.0,200.0,-783.7320081177588,1.235912308851257,37.211376962661745,33.14638819515705,0.06040041148662567
36.0,164.0,-1084.3565924644727,2.1339363822281907,38.00709950447082,32.073265439867974,0.05971258133649826
37.0,142.0,-1138.7247959346212,2.232468193128023,38.47590260505676,38.5981272315979,0.05914440378546715
38.0,200.0,-706.846828168912,1.4099126887880267,39.407347221374515,34.88911520600319,0.058351069688797
39.0,164.0,-1275.2547469718845,2.17295165005617,39.95805412292481,41.99517429351807,0.057683732360601425
40.0,168.0,-1071.3983346421178,2.188047675903709,40.710464305877686,31.755000168085097,0.057032279670238495
